city,country,population,density,lat,lng
Dhaka_271,Bangladesh,21374821,20585,23.747289022494332,90.43947570050578
Manila_88,Philippines,11695370,17018,14.736821070081596,121.01550153813469
Tianjin_187,China,13133532,1545,39.28498869919155,117.4514088009337
Guangzhou_276,China,12464915,2647,23.31561050075896,113.26855016265154
Chongqing_279,China,13308178,3291,29.521049953909827,106.47813356367541
Kinshasa_29,DR Congo,14342295,26517,-4.570328595375666,15.26334387154113
Lagos_274,Nigeria,13738520,18709,6.508679595098439,3.204340271303134
São Paulo_148,Brazil,25326121,7768,-23.722645473609976,-46.61215224258969
São Paulo_274,Brazil,21399111,7427,-23.501349540391757,-46.72945436053043
Cairo_136,Egypt,17995741,19375,29.893482279734922,31.050620219144594
Istanbul_43,Turkey,14068182,10397,41.19299304800014,28.987291717908132
Lagos_14,Nigeria,11723155,19781,6.6244619295179685,3.4316696816036028
Shanghai_246,China,29015868,3918,31.03739821899447,121.66318516065668
Manila_83,Philippines,12908183,20213,14.569160352023307,120.8810722872691
Guangzhou_42,China,10750601,2491,22.96566661964581,113.12831422484543
Osaka_133,Japan,21021520,9792,34.6548582444124,135.30322143530722
Delhi_96,India,22827548,11098,28.566273321570296,77.19769455291006
Karachi_278,Pakistan,19728382,22528,24.790546896924592,66.8742095610654
Buenos Aires_170,Argentina,16430703,12128,-34.41099305952082,-58.28921531673555
Mexico City_57,Mexico,21790197,5446,19.564278311654768,-99.33056303786442
Cairo_241,Egypt,19066876,22561,29.909566441906115,31.14405442201055
Cairo_107,Egypt,23704195,23620,30.105757892861135,31.244500580060823
Shanghai_184,China,22310282,3992,31.286946727690122,121.58335386348297
Cairo_150,Egypt,23797234,17543,30.065071825501054,31.27640577684419
Istanbul_202,Turkey,15606055,10135,41.018557187431604,28.87125144084124
São Paulo_70,Brazil,20380760,6685,-23.521776002156926,-46.55434497537231
Karachi_180,Pakistan,14845179,27240,24.763081466099973,66.8612246205071
Tianjin_40,China,13731675,1130,39.402634844843384,117.5068271985014
São Paulo_57,Brazil,19297168,7131,-23.741711771678997,-46.451792241514866
Guangzhou_292,China,14592483,2142,23.25404201764016,113.40845892438487
Osaka_59,Japan,22956632,13910,34.63711307334794,135.35843165146522
Lagos_55,Nigeria,16352110,17165,6.524948773828208,3.4213542432050623
Dhaka_234,Bangladesh,16996090,24714,23.791240440939372,90.41945278353921
Karachi_250,Pakistan,18667777,25670,24.960189454118666,67.01018240126884
Delhi_130,India,33085786,12308,28.64351866064135,77.13745343810747
Kinshasa_82,DR Congo,16228998,27268,-4.396147344097299,15.235603657106331
Cairo_162,Egypt,18804113,16068,30.002435408942652,31.40789232783195
Karachi_64,Pakistan,13720264,28272,24.768249939736606,66.89860779723308
Karachi_107,Pakistan,16967680,24937,24.857265501849152,67.08811474540505
Lagos_284,Nigeria,12094788,18587,6.5899240421001135,3.4524833238190347
Delhi_95,India,30418752,9417,28.844720446819746,76.92471889339507
Mexico City_131,Mexico,22243879,6574,19.263100625738502,-98.96489407435108
Chongqing_226,China,16397460,3337,29.65500439550983,106.67218121112961
Delhi_210,India,28004835,10259,28.667393848328782,77.17933003676329
Karachi_150,Pakistan,15515127,21879,24.911297252734084,67.1695860400425
Mumbai_166,India,21354297,23515,19.078216459909317,72.82863110972089
Guangzhou_285,China,15177242,2320,23.11339925399775,113.15616025067861
Guangzhou_253,China,13318939,2833,23.144149840298944,113.27114341021492
Karachi_47,Pakistan,13664153,27787,24.835810524423337,66.80234973985894
Istanbul_137,Turkey,17793701,12123,40.90752739320994,28.92750108802687
Karachi_279,Pakistan,17657019,25811,24.831598878492684,67.16084661156836
Istanbul_233,Turkey,15326495,11873,41.07264529645776,28.95406687622173
Beijing_41,China,17755045,1314,39.80047396368934,116.51127799911995
Manila_19,Philippines,15401706,24430,14.65899339297816,121.07435649846357
Delhi_295,India,27195840,11990,28.867415449394933,77.06917215217258
São Paulo_121,Brazil,20683863,7354,-23.72107558840891,-46.633923263826
Buenos Aires_70,Argentina,14145730,15051,-34.452413475890324,-58.199411603801934
São Paulo_48,Brazil,25713583,8171,-23.61611454057854,-46.77443691961451
Osaka_256,Japan,16718511,9655,34.85456167546116,135.5185072931309
Karachi_65,Pakistan,18619587,27357,25.01374224949154,67.18800184900998
Lagos_259,Nigeria,15141492,13832,6.597113248484938,3.4538866638419394
Cairo_93,Egypt,19055594,20472,29.849275020404697,31.168530096872537
Lagos_172,Nigeria,14021613,18820,6.406977076851628,3.3901764182231116
Delhi_28,India,23168622,9539,28.724098994194943,77.13906296515957
São Paulo_62,Brazil,24018569,8671,-23.664884123292012,-46.59502260167457
Mumbai_47,India,17565822,23984,19.238506958915934,73.01788090934491
Mumbai_28,India,20491049,17481,19.18358713724135,72.73422598936111
Dhaka_209,Bangladesh,18606626,26652,23.617148834318865,90.4920282324977
Kinshasa_130,DR Congo,13102447,28692,-4.594705116670243,15.349773887524037
Osaka_103,Japan,18406911,13594,34.885913548515454,135.45931994284018
Kinshasa_56,DR Congo,15222523,22787,-4.556411538871194,15.333058108348137
Beijing_108,China,16156155,1483,39.91260086917934,116.45592083566883
Kolkata_97,India,13390096,22036,22.697582380161247,88.46141237205795
Karachi_49,Pakistan,16718919,23787,25.049783989424554,67.0251770216937
Beijing_252,China,18763881,1454,40.044812322115,116.45666929721256
Kinshasa_212,DR Congo,14172412,25637,-4.399289797681404,15.314004085515087
Istanbul_200,Turkey,15994371,9863,41.199461248833614,28.88366010384093
Istanbul_227,Turkey,12754816,12517,40.82337989209595,29.159506358861332
Karachi_82,Pakistan,19008660,27105,24.73947646929796,67.04928718928569
Karachi_170,Pakistan,19024371,24189,25.019699950960483,67.00424002908701
Dhaka_282,Bangladesh,17755973,18981,23.928480383271037,90.46120375443816
Kinshasa_201,DR Congo,11708828,20238,-4.575201772549626,15.247613858535063
Buenos Aires_130,Argentina,17215500,14487,-34.51199921074864,-58.56731562038874
Delhi_279,India,28276413,9900,28.552176616578215,77.25062151139994
Buenos Aires_233,Argentina,17737910,15131,-34.48985834986222,-58.23056729098665
Manila_271,Philippines,13326813,18253,14.480333725990976,121.14004055804976
Mumbai_30,India,23264594,21706,19.05542194241828,72.76707092669987
Delhi_236,India,30802241,10071,28.752790646123554,77.13839504502249
Tianjin_3,China,14811088,1423,39.518335825249885,117.22777665600755
Mexico City_77,Mexico,21535451,5631,19.360141508245952,-98.98863712737833
Guangzhou_124,China,15457232,2850,23.04694731987396,113.0674164370864
Cairo_135,Egypt,17740712,20743,29.94281409048569,31.38661209254055
Guangzhou_114,China,10634165,2088,23.26735724815453,113.32489180786627
Osaka_151,Japan,18018453,10443,34.7184900957255,135.51733131165068
Cairo_161,Egypt,19669148,22919,30.19070964894243,31.21106373294371
Delhi_169,India,26237554,12748,28.67429656538062,76.94117935421855
Beijing_260,China,20131111,1367,39.97251887459583,116.35236490089075
São Paulo_119,Brazil,23676476,6902,-23.63143120826148,-46.64574280579649
Guangzhou_70,China,14594853,2317,23.27060524080079,113.38545216864001
Mumbai_47,India,20046001,21137,19.053931703039183,72.81325275449947
Karachi_77,Pakistan,16350814,27760,24.70278738965673,66.85750991544013
Karachi_221,Pakistan,17037246,24595,24.869962425257647,66.88720750961313
São Paulo_32,Brazil,22284983,7763,-23.384824630346596,-46.622826875958054
Chongqing_297,China,14160161,4454,29.584744674536907,106.54797269232658
Delhi_225,India,23067221,13539,28.727109750477705,76.91657800085608
Chongqing_190,China,18968837,3090,29.687980452688237,106.57632555213532
Karachi_281,Pakistan,19473532,26926,25.000747547222446,66.94269822781786
Guangzhou_135,China,13684848,2321,23.157199249978962,113.15906215179189
Mumbai_293,India,25144532,20644,19.133129475310174,72.71891485239004
Istanbul_28,Turkey,17452223,8832,41.19066627355531,28.948063873202397
Tianjin_273,China,13383207,1479,39.33330202470746,117.41964227063455
Tianjin_42,China,13908905,1128,39.158865354471246,117.21636056227895
Karachi_60,Pakistan,16168986,19980,24.67464636252681,66.83733520084826
Guangzhou_170,China,13764807,2426,23.289946923456913,113.32478742876299
Guangzhou_106,China,11286724,2278,22.92980527278076,113.11240518221031
Dhaka_253,Bangladesh,17407244,27547,23.677432608545924,90.52800868622619
Tianjin_252,China,12274790,1230,39.36882063238684,117.50254963899302
Mumbai_30,India,22557742,18845,19.271298862276097,73.05854955125236
Mexico City_189,Mexico,17698284,6792,19.595118560762867,-99.28828815766437
Cairo_288,Egypt,22880767,21145,30.13757304880701,31.12936747447866
Cairo_102,Egypt,23712107,20363,29.967059328571448,31.187169864282634
Dhaka_167,Bangladesh,18532669,20495,23.65103493663992,90.5040732046872
Buenos Aires_199,Argentina,12390570,13979,-34.78787161527546,-58.19560077666284
Osaka_163,Japan,21845203,10718,34.664674267820516,135.3975569768756
Beijing_134,China,19238932,1386,40.02799143364887,116.4578859963434
Tianjin_128,China,13106620,1160,39.41549859627941,117.25018077617068
Kolkata_134,India,17426546,20292,22.4512528169864,88.27115869238631
Tianjin_149,China,10850430,1210,39.26170645247884,117.20865849112569
Lagos_78,Nigeria,14083720,14014,6.640603352469262,3.405840687016196
Manila_237,Philippines,12842906,17708,14.60904224281713,120.99000086594283
Tokyo_132,Japan,36651375,5261,35.64047891433199,139.5463267706813
Beijing_51,China,17939134,1041,40.05317294301406,116.38491553539636
Shanghai_55,China,20780025,3856,31.399690351394494,121.51225193308095
Buenos Aires_106,Argentina,15375929,16117,-34.593483707549716,-58.54517345760501
Dhaka_256,Bangladesh,22347538,24867,23.647478986581483,90.21893203456236
Istanbul_247,Turkey,13100387,11772,41.03100272827574,28.988780345818242
Istanbul_30,Turkey,14302905,9613,41.01052427340789,29.020835736222615
Tianjin_295,China,14696171,1488,39.52960432982717,117.23385749328988
Cairo_14,Egypt,18752213,19854,30.137496085734316,31.114930848023455
Mexico City_264,Mexico,22716832,5717,19.42543794689294,-98.9987460524885
São Paulo_92,Brazil,22970644,8023,-23.429055222817592,-46.578044204603586
Beijing_273,China,18770600,1554,39.78280411552317,116.44209163136587
Guangzhou_298,China,12412666,2080,23.073765961014438,113.13722700462971
Beijing_298,China,22034056,1266,39.748185931252685,116.31408659446693
Guangzhou_126,China,13011824,2460,23.102463286948737,113.26279098667709
Dhaka_222,Bangladesh,17998866,24060,23.706103097616122,90.39914250637047
Guangzhou_159,China,11851447,2036,23.25520843658913,113.11570204484816
Kinshasa_178,DR Congo,13404503,24130,-4.351633694523997,15.305010638372377
Istanbul_94,Turkey,12689743,11956,40.94921085067137,29.134289896399988
Cairo_192,Egypt,21823885,23281,30.10486098025419,31.201095565359005
Tokyo_62,Japan,38050009,6408,35.54822799425654,139.77110395296052
Osaka_189,Japan,15452171,12335,34.50560876296285,135.5038593958913
Dhaka_134,Bangladesh,20866051,22834,23.751212432282323,90.40887003759453
Chongqing_23,China,14219878,4415,29.44325747318288,106.74743482965626
Mumbai_127,India,23453372,21990,19.15375418100462,72.76343110478133
Manila_268,Philippines,14001739,19970,14.574630324653763,121.01136820130937
Kolkata_10,India,16519396,23941,22.634933755046962,88.2259374425084
Kinshasa_13,DR Congo,12949959,22616,-4.550775883729548,15.38844306806471
Kinshasa_261,DR Congo,13882282,22081,-4.274669375092544,15.142773215638925
Shanghai_60,China,20924906,3285,31.042457517919097,121.566756896977
Tokyo_257,Japan,42227911,5242,35.82373761209449,139.7475161402201
Tokyo_278,Japan,37100216,7352,35.586368849218914,139.7802016389719
Cairo_217,Egypt,20084004,18613,30.153162497360036,31.284693327611617
Delhi_263,India,31700305,10120,28.805548752233744,77.24864972483714
São Paulo_243,Brazil,20853402,9005,-23.598662542471022,-46.57784984035903
Guangzhou_230,China,13578491,2976,23.108773907356788,113.3392694770438
Tianjin_88,China,13206320,1090,39.201118960910115,117.51482309169302
Chongqing_26,China,17131591,3842,29.51455295182049,106.50672661704436
Mexico City_108,Mexico,25205756,6072,19.391296788505098,-99.11918831489248
Buenos Aires_74,Argentina,12365623,16540,-34.51140603903773,-58.45460028496217
Cairo_206,Egypt,17150880,21440,29.872532236834974,31.33851322277648
Beijing_298,China,18263122,1488,40.098628748135546,116.30913964047905
Cairo_96,Egypt,20928646,19315,30.218030739708592,31.249595886165405
Manila_140,Philippines,11577650,18818,14.442427464189606,120.84005535969196
São Paulo_33,Brazil,17948626,6059,-23.53894241338726,-46.66630285905936
Dhaka_74,Bangladesh,22997932,20204,24.00636013615402,90.33166767772484
Osaka_51,Japan,17198571,12357,34.52066954648147,135.4880895025
Dhaka_263,Bangladesh,18966057,18575,24.00450774276115,90.3593463069362
Osaka_174,Japan,22254784,11903,34.54796004237488,135.38319961984163
Delhi_206,India,30685550,9714,28.740562001849096,77.25939234397956
Guangzhou_214,China,11242776,2867,23.049717605315546,113.24603045772493
Tokyo_265,Japan,31246054,5916,35.523784037375314,139.5474223466691
São Paulo_3,Brazil,20613293,8483,-23.515698255763322,-46.57933438234494
Shanghai_158,China,28854379,4378,31.37029629125815,121.59855284232121
Beijing_184,China,20259403,1290,39.73986819087455,116.24826529356248
Lagos_133,Nigeria,14151373,17833,6.700888654038116,3.4749344783584
Istanbul_50,Turkey,14802826,11662,40.82741015503997,28.912223117132434
Beijing_175,China,22376003,1138,39.99679485275738,116.58956467763161
Manila_249,Philippines,14254041,20207,14.586771105152081,121.14670631702923
Lagos_281,Nigeria,13861165,17996,6.705240614284169,3.2973224833764125
Mumbai_208,India,22433819,17898,19.109013132195127,72.71324059402858
Cairo_282,Egypt,21042975,16395,29.927181260779452,31.169849713951812
Mumbai_71,India,23074444,21243,19.02884338812213,72.85797050173666
Guangzhou_267,China,12323534,2153,23.205389157691588,113.44847537200397
Kinshasa_57,DR Congo,15473648,29191,-4.4245520451024065,15.126563292795566
Kolkata_3,India,16536727,24472,22.74347350755174,88.5598739805852
Tokyo_1,Japan,31548926,6096,35.80454045858466,139.50279012990472
Osaka_152,Japan,22897658,12128,34.587767547824676,135.63948255661015
Lagos_213,Nigeria,15194290,17469,6.671516981900689,3.2445166727990236
Beijing_112,China,18201982,1453,39.79592758012306,116.2709350781528
Beijing_33,China,21701539,1134,39.75069830107598,116.54275963539467
Cairo_186,Egypt,18688807,21052,29.894064074619124,31.238519063619073
Chongqing_57,China,16087503,4539,29.594957532299713,106.60463174568811
Dhaka_241,Bangladesh,19537948,18566,23.85373263915026,90.54468383617174
Cairo_91,Egypt,23695156,16702,29.857565507464468,31.27888287352402
Osaka_221,Japan,16971419,10685,34.773939524379266,135.68289324360975
Guangzhou_58,China,15037914,2746,23.12785095667472,113.24914578360006
Mumbai_215,India,18367558,20598,18.912310327571824,72.6973354999796
Buenos Aires_210,Argentina,13201382,14832,-34.744106896636005,-58.47658897163628
Delhi_130,India,32559268,9411,28.792014904987315,77.041531961743
Beijing_199,China,17941657,1335,40.038250465337285,116.28440754872791
Buenos Aires_166,Argentina,14371640,11768,-34.72400942293761,-58.2186115892646
Tokyo_207,Japan,42812379,6292,35.84078266969074,139.5523814578606
Guangzhou_153,China,13305644,2810,23.188410409770817,113.4152187698431
Lagos_92,Nigeria,14399972,19175,6.410325625641653,3.3734965426467416
Shanghai_186,China,25311872,3424,31.170830495497295,121.62773364774937
Kolkata_192,India,16031717,22084,22.445675573962937,88.21318840482819
Lagos_217,Nigeria,11218494,19225,6.648034526321338,3.4063285522001885
Beijing_102,China,22412431,1373,40.054090602088486,116.52133489991304
São Paulo_266,Brazil,20770588,8886,-23.613708404265743,-46.772185090542614
Kolkata_1,India,13031197,19329,22.768419916529933,88.26121242914489
Shanghai_122,China,23423388,3573,31.167555731838423,121.4043712415238
Karachi_218,Pakistan,13793613,20941,24.9778214139065,66.97543076452784
Mumbai_189,India,25270849,18190,18.933700525646636,72.89427175772201
Istanbul_53,Turkey,16074558,9419,41.00004550166564,29.041637024375866
Dhaka_182,Bangladesh,18274885,21193,23.774660823595436,90.22173584907287
Cairo_46,Egypt,18178402,16842,29.992301003189212,31.331122816253423
Mumbai_181,India,20092666,22888,19.12080155893258,72.72561135195343
Lagos_237,Nigeria,15642589,15694,6.56252430073738,3.2474574355008423
Tianjin_103,China,12691737,1486,39.42674919840909,117.49309770629138
Shanghai_244,China,30410916,4130,31.36401690717067,121.27895334948397
Manila_165,Philippines,14791461,17538,14.626435971827576,120.95582910698201
Tianjin_182,China,14405064,1506,39.21292038181543,117.25062148389107
Lagos_254,Nigeria,15858947,14680,6.712826332842919,3.2302409233260567
Tianjin_25,China,11455997,1365,39.51041643263866,117.26364455486657
Osaka_175,Japan,16780427,12418,34.542998534471806,135.49872430700506
Kinshasa_296,DR Congo,13956176,21228,-4.5773506513940685,15.334856401929995
Chongqing_126,China,14170618,3137,29.470674576068674,106.59437816513527
Istanbul_60,Turkey,16398682,12162,40.91518215310975,28.983836510547718
Chongqing_112,China,16720527,3456,29.681512975318025,106.42094440498877
São Paulo_290,Brazil,20485864,7176,-23.453188696433124,-46.6507845605792
Istanbul_26,Turkey,18059381,10500,40.88959804021613,29.000665629259515
Kolkata_205,India,15121644,21041,22.60179731130129,88.5626301747245
Shanghai_184,China,23050604,3756,31.17197107063012,121.41600428599772
Lagos_244,Nigeria,13724950,18764,6.693529985839349,3.2739660475866836
Buenos Aires_238,Argentina,12513095,16944,-34.54847741668696,-58.23991330331453
Istanbul_204,Turkey,17269801,8908,40.84085265994054,28.89779764511495
Shanghai_5,China,27370292,3641,31.22104785526058,121.31486469704912
Chongqing_91,China,16897276,3400,29.467868620696645,106.54806126972417
Mumbai_232,India,19755895,23583,19.068585167054955,72.93963922495566
Karachi_250,Pakistan,16680006,22716,24.871265444157952,67.11343033336436
Mexico City_220,Mexico,22585638,5416,19.44506102638742,-98.95647865615962
Kolkata_98,India,17367576,21058,22.62594053491551,88.52145598957878
Tianjin_252,China,14358403,1521,39.17867202449634,117.29634375287043
Istanbul_182,Turkey,17996498,12769,40.85635218586605,28.826043071915514
Beijing_269,China,20915505,1518,39.74674565321087,116.2917810877011
Mexico City_178,Mexico,24246186,5446,19.58542176171151,-99.31121685013997
Mexico City_35,Mexico,22105393,6381,19.379675809014543,-99.02040228579558
Manila_87,Philippines,11115701,21010,14.4530491876451,121.1120954163705
Delhi_19,India,23145584,9319,28.774121932293387,77.20920821805655
Guangzhou_222,China,15064246,2644,23.077820399086917,113.3116089114726
Cairo_196,Egypt,19226720,18268,30.007204316894928,31.26526456241336
Tokyo_2,Japan,44358762,6448,35.81480126293801,139.75176767263505
São Paulo_57,Brazil,23413340,7007,-23.380791390603235,-46.787182971177685
Shanghai_87,China,20784478,3452,31.117685230856562,121.29355234427145
São Paulo_4,Brazil,24220052,8584,-23.590008000155322,-46.66136170251746
Osaka_155,Japan,15701385,10142,34.773458842986315,135.44888660026515
Lagos_103,Nigeria,14119747,14582,6.499894883004165,3.4990241264968915
Manila_152,Philippines,14328916,18023,14.597067533667534,120.84525661237046
Karachi_108,Pakistan,13758723,23460,24.899813723847036,66.94811277917124
Karachi_202,Pakistan,18049060,26426,25.0353854238526,66.89601771079805
Istanbul_111,Turkey,16141015,11209,41.01223933346993,28.780141276597707
Tianjin_121,China,15502770,1232,39.530439677328104,117.30430267167907
Mexico City_63,Mexico,18809669,6392,19.62890486221575,-99.00381857421185
Lagos_94,Nigeria,15991337,16872,6.680116008828782,3.311131131769952
Chongqing_281,China,16224947,3450,29.64909171591052,106.7344426211424
Karachi_55,Pakistan,19006880,24039,24.96935629487812,67.13831737466867
Buenos Aires_164,Argentina,15720535,15554,-34.70246623871143,-58.25776829563401
Beijing_221,China,20454783,1144,40.02193733759418,116.35095131521501
Tianjin_190,China,15413978,1100,39.276673262198415,117.539655054041
Guangzhou_149,China,14701224,2823,23.2125820802196,113.11690488443715
Dhaka_93,Bangladesh,20026552,24696,23.665368105704403,90.31042992738493
Shanghai_40,China,29887073,4128,31.325242792161323,121.5912981243477
São Paulo_193,Brazil,24514664,8874,-23.402966610919357,-46.48582244204046
Tianjin_40,China,15043754,1376,39.29557778070639,117.18420584975522
Kinshasa_113,DR Congo,12598365,24480,-4.369208625177946,15.431009818809656
Guangzhou_116,China,14483709,2389,23.251070671329217,113.45680093998288
Lagos_56,Nigeria,15818748,19962,6.717932057204502,3.352708432613323
Mumbai_179,India,17384350,17442,19.10807796129919,72.73281420827004
Kolkata_109,India,14134981,23080,22.417335921936647,88.28923113286052
Tianjin_87,China,11414906,1323,39.177485634760714,117.18020739853802
Lagos_274,Nigeria,13681494,18749,6.469676498541656,3.5225058194046985
Mexico City_169,Mexico,17272200,7151,19.395227029960285,-99.12626271765632
Beijing_210,China,20924376,1461,39.938556938287896,116.52261401832084
Shanghai_110,China,25629323,3597,31.32990932872872,121.6234088106366
Chongqing_232,China,14597999,4401,29.49962049274204,106.47532306619411
São Paulo_293,Brazil,19958670,6199,-23.601052891075877,-46.544713759856656
Lagos_140,Nigeria,14620348,17769,6.617894404690542,3.5380521865243746
Cairo_145,Egypt,21793634,15943,29.97071415337595,31.34763703240773
Istanbul_174,Turkey,12617735,11561,41.064548950981084,29.163911654566522
Istanbul_237,Turkey,13624085,9904,41.08562498238819,29.148295826079785
São Paulo_248,Brazil,22236811,7337,-23.423254981290164,-46.5155290111265
Beijing_174,China,16645714,1454,40.07196852639788,116.23117683531636
Kolkata_1,India,17750831,22873,22.578030960850988,88.2348784589875
Chongqing_39,China,13941028,3745,29.428759722070104,106.64386544869042
Kolkata_104,India,14669287,23164,22.54499020990674,88.2192815414628
Tianjin_36,China,11162059,1298,39.40695490630677,117.30356930838916
Mexico City_291,Mexico,24334419,5671,19.310328389353565,-99.18716604899726
Chongqing_249,China,16509816,4055,29.68282295087967,106.44262481212795
Tianjin_77,China,10675623,1176,39.15296214099912,117.29978968147562
Karachi_241,Pakistan,16985413,23360,24.698134136428305,66.96104658521463
Istanbul_57,Turkey,17223167,9625,40.88521392708951,29.01440498730948
Tokyo_260,Japan,33868870,5123,35.49524052383412,139.84410386768496
Delhi_31,India,23046860,9494,28.620301298879447,77.16638179285884
Tianjin_264,China,13535632,1119,39.22804613093975,117.2304754110223
São Paulo_167,Brazil,23133716,7439,-23.418078623641065,-46.793743664007074
Chongqing_160,China,18124582,3504,29.526367482999476,106.47224142651886
Mumbai_294,India,19272831,21514,18.926318796975178,73.05769050941967
Osaka_66,Japan,16623078,11395,34.745345257392174,135.61509160018883
Karachi_272,Pakistan,16759186,26377,24.758446196517088,67.09700711510025
Osaka_202,Japan,16481972,11852,34.516436780272635,135.38486440289228
Tokyo_67,Japan,35964004,6993,35.720352180208714,139.58073393486617
Kinshasa_261,DR Congo,13261164,23529,-4.457478667789125,15.400128782748379
Osaka_7,Japan,20581369,9506,34.74566342094412,135.52281299573224
Delhi_150,India,28875129,10652,28.60120034853129,76.93659989671283
Delhi_10,India,32943044,11386,28.799741142986356,77.02187397528704
Manila_17,Philippines,12536120,17802,14.566295441313402,121.08991489273488
Tokyo_244,Japan,39646753,6839,35.61859449088653,139.8107058238422
Shanghai_285,China,23095110,3506,31.269607345934656,121.34242647132051
São Paulo_84,Brazil,23198963,8392,-23.5501282382334,-46.687766915892645
Kinshasa_27,DR Congo,16231948,22795,-4.250600659250954,15.147511866093245
Delhi_45,India,30821463,12728,28.64153616869332,77.2748230615412
Mexico City_171,Mexico,25520834,5439,19.33965926494674,-98.97761909772375
Istanbul_173,Turkey,15215175,11607,41.066588781978574,29.15733796117275
Istanbul_249,Turkey,13162124,8692,41.06029552495316,28.922009046676035
Mexico City_165,Mexico,25393886,5568,19.366181409315757,-98.99725679864017
Kinshasa_100,DR Congo,14262509,21182,-4.452452271583674,15.188632611647364
Chongqing_111,China,16965408,4046,29.622530350600243,106.37495848962365
Cairo_182,Egypt,21353333,20318,29.848570890933388,31.117577131833194
São Paulo_173,Brazil,19708190,7547,-23.625700554236325,-46.46468925744098
Lagos_16,Nigeria,11584127,13629,6.428091278026852,3.3028537169014616
Guangzhou_238,China,12424750,2654,22.994526298934517,113.08979587792588
Tianjin_24,China,10839711,1522,39.479885658204424,117.2999560302328
Lagos_130,Nigeria,16497432,19705,6.71793560341631,3.5257795122537057
Tokyo_33,Japan,33170550,7018,35.773042845281715,139.87681460353122
Kinshasa_186,DR Congo,11283256,25766,-4.367267628791486,15.15442841148497
Tianjin_285,China,12867497,1105,39.43402396327581,117.29637146905883
Delhi_181,India,31249005,9100,28.651941719045507,77.14519907613023
Manila_86,Philippines,14910347,18428,14.668993970996262,121.15041495997218
Guangzhou_75,China,15176113,2505,23.055822053266265,113.4230032940446
Delhi_166,India,23130771,11772,28.822800286932093,77.20311852297525
Shanghai_23,China,27659908,4482,31.162039103589642,121.55127565119312
Guangzhou_116,China,13693474,2135,23.07869974681024,113.38856397309401
Manila_265,Philippines,11371521,20026,14.496577759382294,120.99118622146149
Karachi_141,Pakistan,16039798,23846,25.022840360930815,67.03157416500291
Cairo_203,Egypt,18164041,20653,30.07476418696696,31.194440588136747
Karachi_45,Pakistan,18973678,26945,24.8756382353652,66.98592392075784
Manila_37,Philippines,12434381,23412,14.580999581575021,121.1371078066278
Manila_269,Philippines,12200391,18595,14.609882839707216,120.81021571974028
Dhaka_270,Bangladesh,20879818,27302,23.780561379126244,90.29258957616291
São Paulo_61,Brazil,20831382,7935,-23.442556797728443,-46.61401363573803
Buenos Aires_46,Argentina,12501841,13886,-34.58538913871003,-58.396807669733434
Manila_43,Philippines,15129401,20478,14.799241171948013,120.95853129368808
Dhaka_284,Bangladesh,18809520,25231,23.949475103103453,90.3965413196705
Guangzhou_289,China,12104689,2902,23.0206433103294,113.1407875591037
Shanghai_142,China,20887874,4529,31.088396816801083,121.43550656352937
Guangzhou_208,China,15625671,2281,23.05523014215206,113.42555120042312
Tokyo_184,Japan,39132970,5788,35.76077171736483,139.67705339434653
Cairo_86,Egypt,22930546,16237,30.197184971132746,31.376527935131424
Shanghai_150,China,24167902,4551,31.074867733101534,121.50978609425144
Karachi_88,Pakistan,19126478,26712,24.956908414783516,67.10707572736064
Guangzhou_41,China,14727001,2836,23.073294688670448,113.22453780728655
Delhi_231,India,28796052,12981,28.75480778470312,77.13992710269963
Kolkata_214,India,13530692,22018,22.60752686885388,88.4160738116003
Istanbul_18,Turkey,14349731,11665,40.85369720776549,29.110027458486435
Manila_248,Philippines,14663909,22522,14.698748320044372,120.85977142217948
Shanghai_236,China,23524552,4158,31.249515333968173,121.40379012021258
Dhaka_217,Bangladesh,17352826,25593,23.72190807096746,90.27022099296474
Delhi_270,India,30834619,10809,28.70335886283134,77.08446667681339
Beijing_151,China,23488550,1315,40.073371106069594,116.2904920328807
Kolkata_285,India,16478879,22931,22.57040618278333,88.5290941625724
Osaka_239,Japan,20772510,9651,34.68745876631323,135.49658785898552
Chongqing_3,China,18593261,4251,29.424092957781482,106.49713091742534
Osaka_123,Japan,17768301,12941,34.77930108340941,135.42007599417573
Istanbul_195,Turkey,16993644,10876,41.07124677973053,28.983065278943183
Osaka_201,Japan,15933868,11251,34.79359854345136,135.66749049125372
Manila_61,Philippines,12770312,18768,14.725582112466185,121.12258725786185
Istanbul_259,Turkey,17174955,12040,41.057688787711676,29.114069124204118
Istanbul_141,Turkey,16073365,12792,40.88483797987377,29.1557518875979
Guangzhou_130,China,13229594,2122,23.145142975568717,113.30888270074327
Kinshasa_286,DR Congo,16099361,29426,-4.502544775959177,15.462806599498016
Chongqing_255,China,14934451,4199,29.411210000890527,106.65670592444846
Karachi_135,Pakistan,18420138,21328,24.949363419793663,67.04832032333414
Kolkata_285,India,16437188,26317,22.394161846559392,88.27351441835086
Tianjin_191,China,10572049,1191,39.48451147065263,117.46846124085728
Istanbul_44,Turkey,15800805,9667,41.10644357139994,28.95693986575305
Tokyo_163,Japan,35688085,5809,35.81617149571037,139.87852216129133
Shanghai_97,China,21402471,3125,31.175702774939264,121.65631974178993
Kinshasa_124,DR Congo,13720096,20003,-4.541374816509823,15.435002098010756
